molecule_chembl_id,molecule_pref_name,assay_chembl_id,activity_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,metric_role,metric_scale,value_nm,pactivity,role_rule,glucose_mM_parsed,activity_comment,potential_duplicate,doc_chembl_id,doc_year,src_short_name,assay_description
CHEMBL3358435,,CHEMBL3377920,14985712,Ratio,=,0.75,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358436,,CHEMBL3377918,14985665,EC50,=,350,nM,6.46,potency,concentration,350.0,6.46,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358436,,CHEMBL3377920,14985713,Ratio,=,0.8,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358437,,CHEMBL3377918,14985666,EC50,=,16800,nM,4.78,potency,concentration,16800.0,4.78,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358437,,CHEMBL3377920,14985714,Ratio,=,0.82,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358438,,CHEMBL3377918,14985667,EC50,=,7980,nM,5.1,potency,concentration,7980.0,5.1,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358438,,CHEMBL3377920,14985715,Ratio,=,0.78,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358439,,CHEMBL3377918,14985668,EC50,=,490,nM,6.31,potency,concentration,490.0,6.31,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358439,,CHEMBL3377920,14985716,Ratio,=,0.76,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358440,,CHEMBL3377918,14985669,EC50,=,350,nM,6.46,potency,concentration,350.0,6.46,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358440,,CHEMBL3377920,14985717,Ratio,=,0.78,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358441,,CHEMBL3377918,14985670,EC50,=,2760,nM,5.56,potency,concentration,2760.0,5.56,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358441,,CHEMBL3377920,14985718,Ratio,=,0.6,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358442,,CHEMBL3377918,14985672,EC50,=,68,nM,7.17,potency,concentration,68.0,7.17,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358442,,CHEMBL3377920,14985720,Ratio,=,0.79,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358443,,CHEMBL3377918,14985673,EC50,=,120,nM,6.92,potency,concentration,120.0,6.92,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358443,,CHEMBL3377920,14985721,Ratio,=,0.66,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358444,,CHEMBL3377918,14985674,EC50,=,110,nM,6.96,potency,concentration,110.0,6.96,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358444,,CHEMBL3377920,14985722,Ratio,=,0.71,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358445,,CHEMBL3377918,14985675,EC50,=,97,nM,7.01,potency,concentration,97.0,7.01,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358445,,CHEMBL3377920,14985723,Ratio,=,0.82,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358886,,CHEMBL3377918,14985676,EC50,=,530,nM,6.28,potency,concentration,530.0,6.28,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358886,,CHEMBL3377920,14985724,Ratio,=,0.88,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358887,,CHEMBL3377918,14985677,EC50,=,500,nM,6.3,potency,concentration,500.0,6.3,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358887,,CHEMBL3377920,14985725,Ratio,=,0.96,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358888,,CHEMBL3377918,14985678,EC50,=,710,nM,6.15,potency,concentration,710.0,6.15,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose
CHEMBL3358888,,CHEMBL3377920,14985726,Ratio,=,0.8,,,unclassified,,,,Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,,,0,CHEMBL3351938,2014,LITERATURE,Activity of activated human recombinant Glucokinase assessed as maximum glucose phosphorylation measured over 5 mins by spectrophotometry relative to unactivated enzyme
CHEMBL3358889,,CHEMBL3377935,14985633,EC50,=,280,nM,6.55,potency,concentration,280.0,6.55,EC50 为标准化浓度型效力指标,5,,0,CHEMBL3351938,2014,LITERATURE,Activation of human recombinant Glucokinase measured over 5 mins by G6-PD coupled assay in presence of 5 mM glucose and 4% HSA
CHEMBL3577714,,CHEMBL3578684,15605440,EC50,=,1870,nM,5.73,potency,concentration,1870.0,5.73,EC50 为标准化浓度型效力指标,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate by G6PDH coupled assay
CHEMBL3577714,,CHEMBL3578770,15605775,Activity,=,4.04,mM,,unclassified,,,,Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme half maximal saturation concentration at 1 uM by G6PDH coupled assay
CHEMBL3577715,,CHEMBL3578684,15605441,EC50,=,6,nM,8.22,potency,concentration,6.0,8.22,EC50 为标准化浓度型效力指标,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate by G6PDH coupled assay
CHEMBL3577715,,CHEMBL3578770,15605776,Activity,=,0.55,mM,,unclassified,,,,Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme half maximal saturation concentration at 1 uM by G6PDH coupled assay
CHEMBL3577716,,CHEMBL3578684,15605442,EC50,=,7700,nM,5.11,potency,concentration,7700.0,5.11,EC50 为标准化浓度型效力指标,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate by G6PDH coupled assay
CHEMBL3577716,,CHEMBL3578770,15605777,Activity,=,5.51,mM,,unclassified,,,,Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme half maximal saturation concentration at 1 uM by G6PDH coupled assay
CHEMBL3577717,,CHEMBL3578684,15605443,EC50,=,301,nM,6.52,potency,concentration,301.0,6.52,EC50 为标准化浓度型效力指标,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate by G6PDH coupled assay
CHEMBL3577717,,CHEMBL3578770,15605778,Activity,=,3.88,mM,,unclassified,,,,Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme half maximal saturation concentration at 1 uM by G6PDH coupled assay
CHEMBL3577718,,CHEMBL3578684,15605444,EC50,=,25,nM,7.6,potency,concentration,25.0,7.6,EC50 为标准化浓度型效力指标,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate by G6PDH coupled assay
CHEMBL3577718,,CHEMBL3578770,15605779,Activity,=,0.72,mM,,unclassified,,,,Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme half maximal saturation concentration at 1 uM by G6PDH coupled assay
CHEMBL3577719,,CHEMBL3578684,15605445,EC50,=,21,nM,7.68,potency,concentration,21.0,7.68,EC50 为标准化浓度型效力指标,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate by G6PDH coupled assay
CHEMBL3577719,,CHEMBL3578770,15605780,Activity,=,0.73,mM,,unclassified,,,,Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme half maximal saturation concentration at 1 uM by G6PDH coupled assay
CHEMBL3577720,,CHEMBL3578684,15605446,EC50,=,12,nM,7.92,potency,concentration,12.0,7.92,EC50 为标准化浓度型效力指标,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate by G6PDH coupled assay
CHEMBL3577720,,CHEMBL3578770,15605781,Activity,=,0.46,mM,,unclassified,,,,Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme half maximal saturation concentration at 1 uM by G6PDH coupled assay
CHEMBL3577721,,CHEMBL3578684,15605447,EC50,=,30,nM,7.52,potency,concentration,30.0,7.52,EC50 为标准化浓度型效力指标,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate by G6PDH coupled assay
CHEMBL3577721,,CHEMBL3578770,15605782,Activity,=,2.13,mM,,unclassified,,,,Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme half maximal saturation concentration at 1 uM by G6PDH coupled assay
CHEMBL3577722,,CHEMBL3578684,15605448,EC50,=,34,nM,7.47,potency,concentration,34.0,7.47,EC50 为标准化浓度型效力指标,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate by G6PDH coupled assay
CHEMBL3577722,,CHEMBL3578770,15605783,Activity,=,0.73,mM,,unclassified,,,,Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme half maximal saturation concentration at 1 uM by G6PDH coupled assay
CHEMBL3577723,,CHEMBL3578684,15605449,EC50,=,27,nM,7.57,potency,concentration,27.0,7.57,EC50 为标准化浓度型效力指标,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate by G6PDH coupled assay
CHEMBL3577723,,CHEMBL3578770,15605784,Activity,=,0.84,mM,,unclassified,,,,Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme half maximal saturation concentration at 1 uM by G6PDH coupled assay
CHEMBL3577723,,CHEMBL3578772,15605823,Vmax,=,126,%,,kinetic,,,,Vmax 属酶动力学参数（机制读数），不计入效力/效能,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme Vmax by G6PDH coupled assay
CHEMBL3577724,,CHEMBL3578684,15605761,EC50,=,39,nM,7.41,potency,concentration,39.0,7.41,EC50 为标准化浓度型效力指标,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate by G6PDH coupled assay
CHEMBL3577724,,CHEMBL3578770,15605785,Activity,=,1.37,mM,,unclassified,,,,Activity 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总,10,,0,CHEMBL3576833,2015,LITERATURE,Activation of recombinant human pancreatic glucokinase using 10 mM glucose as substrate assessed as enzyme half maximal saturation concentration at 1 uM by G6PDH coupled assay
