molecule_chembl_id,molecule_pref_name,molecule_type,max_phase,canonical_smiles,standard_inchi_key,n_potency_records,potency_types,potency_nm_min,potency_nm_median,potency_nm_max,pactivity_max,pactivity_median,pactivity_min,pactivity_spread,n_potency_censored_gt,potency_censored_gt_min_nm,n_potency_censored_lt,potency_n_assays,potency_n_docs,potency_records,n_efficacy_records,efficacy_fold_max,efficacy_fold_max_source,n_efficacy_fold,efficacy_pct_max,efficacy_pct_max_source,n_efficacy_pct,efficacy_n_assays,efficacy_n_docs,efficacy_records,n_kinetic_records,kinetic_records,n_unclassified_records,unclassified_records,n_activities,n_assays,n_docs,doc_chembl_ids,doc_years,src_short_names,n_potential_duplicate,evidence_consistency,evidence_level,evidence_note
CHEMBL3338071,,Small molecule,,CCn1nccc1Oc1cc(Sc2ccccn2)cnc1NC(=O)NC,BMKXMPKGWHESCK-UHFFFAOYSA-N,2,EC50:2,319.0,395.5,472.0,6.5,6.415,6.33,0.17,0,,0,2,1,"[{""assay"": ""CHEMBL3384773"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 319.0, ""pactivity"": 6.5, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL3384774"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 472.0, ""pactivity"": 6.33, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL3384775"", ""type"": ""Vmax"", ""value"": 90, ""units"": ""%""}]",0,,3,3,1,"[""CHEMBL3352420""]",2014,LITERATURE,0,一致（pActivity 极差 0.17，3 倍以内）,中,仅 1 篇文献支撑
CHEMBL3338072,,Small molecule,,CNC(=O)Nc1ncc(Sc2ccccn2)cc1Oc1c(C)n[nH]c1C,YEYGPCHTBLMDJF-UHFFFAOYSA-N,2,EC50:2,345.0,1293.0,2241.0,6.46,6.055,5.65,0.81,0,,0,2,1,"[{""assay"": ""CHEMBL3384773"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 2241.0, ""pactivity"": 5.65, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL3384774"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 345.0, ""pactivity"": 6.46, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL3384775"", ""type"": ""Vmax"", ""value"": 53, ""units"": ""%""}]",0,,3,3,1,"[""CHEMBL3352420""]",2014,LITERATURE,0,较一致（pActivity 极差 0.81，10 倍以内）,中,仅 1 篇文献支撑
CHEMBL3338073,,Small molecule,,CNC(=O)Nc1ncc(SCc2ccccn2)cc1Oc1cccnc1C,BFVGHCDGWVFTSA-UHFFFAOYSA-N,2,EC50:2,3093.0,6194.0,9295.0,5.51,5.27,5.03,0.48,0,,0,2,1,"[{""assay"": ""CHEMBL3384773"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 3093.0, ""pactivity"": 5.51, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL3384774"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 9295.0, ""pactivity"": 5.03, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL3384775"", ""type"": ""Vmax"", ""value"": 146, ""units"": ""%""}]",0,,3,3,1,"[""CHEMBL3352420""]",2014,LITERATURE,0,一致（pActivity 极差 0.48，3 倍以内）,中,仅 1 篇文献支撑
CHEMBL3338074,,Small molecule,,CNC(=O)Nc1ncc(SCc2ccccc2)cc1Oc1cccnc1C,IMMMYNDGTLNAJM-UHFFFAOYSA-N,2,EC50:2,172.0,673.5,1175.0,6.76,6.345,5.93,0.83,0,,0,2,1,"[{""assay"": ""CHEMBL3384773"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 172.0, ""pactivity"": 6.76, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL3384774"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 1175.0, ""pactivity"": 5.93, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL3384775"", ""type"": ""Vmax"", ""value"": 76, ""units"": ""%""}]",0,,3,3,1,"[""CHEMBL3352420""]",2014,LITERATURE,0,较一致（pActivity 极差 0.83，10 倍以内）,中,仅 1 篇文献支撑
CHEMBL3338075,,Small molecule,,CNC(=O)Nc1ncc(SCCCO)cc1Oc1cccnc1C,MHTIQEWJQGVICA-UHFFFAOYSA-N,2,EC50:2,550.0,632.0,714.0,6.26,6.205,6.15,0.11,0,,0,2,1,"[{""assay"": ""CHEMBL3384773"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 550.0, ""pactivity"": 6.26, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL3384774"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 714.0, ""pactivity"": 6.15, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL3384775"", ""type"": ""Vmax"", ""value"": 80, ""units"": ""%""}]",0,,3,3,1,"[""CHEMBL3352420""]",2014,LITERATURE,0,一致（pActivity 极差 0.11，3 倍以内）,中,仅 1 篇文献支撑
CHEMBL3338076,,Small molecule,,CNC(=O)Nc1ncc(SCCCOC)cc1Oc1cccnc1C,DEEDZFNFVOWYCU-UHFFFAOYSA-N,2,EC50:2,182.0,246.5,311.0,6.74,6.625,6.51,0.23,0,,0,2,1,"[{""assay"": ""CHEMBL3384773"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 182.0, ""pactivity"": 6.74, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL3384774"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 311.0, ""pactivity"": 6.51, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL3384775"", ""type"": ""Vmax"", ""value"": 87, ""units"": ""%""}]",0,,3,3,1,"[""CHEMBL3352420""]",2014,LITERATURE,0,一致（pActivity 极差 0.23，3 倍以内）,中,仅 1 篇文献支撑
CHEMBL3338077,,Small molecule,,CNC(=O)Nc1ncc(SCC2CCOCC2)cc1Oc1cccnc1C,KBCSVELGNOMACO-UHFFFAOYSA-N,2,EC50:2,317.0,376.5,436.0,6.5,6.43,6.36,0.14,0,,0,2,1,"[{""assay"": ""CHEMBL3384773"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 317.0, ""pactivity"": 6.5, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL3384774"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 436.0, ""pactivity"": 6.36, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL3384775"", ""type"": ""Vmax"", ""value"": 88, ""units"": ""%""}]",0,,3,3,1,"[""CHEMBL3352420""]",2014,LITERATURE,0,一致（pActivity 极差 0.14，3 倍以内）,中,仅 1 篇文献支撑
CHEMBL3338155,,Small molecule,,CNC(=O)Nc1ncc(SC2CCOCC2)cc1Oc1cccnc1C,JALZBSKFWWSHNK-UHFFFAOYSA-N,2,EC50:2,233.0,284.5,336.0,6.63,6.55,6.47,0.16,0,,0,2,1,"[{""assay"": ""CHEMBL3384773"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 336.0, ""pactivity"": 6.47, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL3384774"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 233.0, ""pactivity"": 6.63, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL3384775"", ""type"": ""Vmax"", ""value"": 73, ""units"": ""%""}]",0,,3,3,1,"[""CHEMBL3352420""]",2014,LITERATURE,0,一致（pActivity 极差 0.16，3 倍以内）,中,仅 1 篇文献支撑
CHEMBL3338156,,Small molecule,,CNC(=O)Nc1ncc(SC2CCN(C(=O)OC(C)(C)C)CC2)cc1Oc1cccnc1C,GWPGRDSUKXWFFI-UHFFFAOYSA-N,2,EC50:2,132.0,341.0,550.0,6.88,6.57,6.26,0.62,0,,0,2,1,"[{""assay"": ""CHEMBL3384773"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 132.0, ""pactivity"": 6.88, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL3384774"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 550.0, ""pactivity"": 6.26, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL3384775"", ""type"": ""Vmax"", ""value"": 75, ""units"": ""%""}]",0,,3,3,1,"[""CHEMBL3352420""]",2014,LITERATURE,0,较一致（pActivity 极差 0.62，10 倍以内）,中,仅 1 篇文献支撑
CHEMBL3338157,,Small molecule,,CNC(=O)Nc1ncc(SC2CCN(C(C)=O)CC2)cc1Oc1cccnc1C,ZFQFBPPMMBJIKT-UHFFFAOYSA-N,2,EC50:2,111.0,153.5,196.0,6.96,6.835,6.71,0.25,0,,0,2,1,"[{""assay"": ""CHEMBL3384773"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 111.0, ""pactivity"": 6.96, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL3384774"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 196.0, ""pactivity"": 6.71, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL3384775"", ""type"": ""Vmax"", ""value"": 59, ""units"": ""%""}]",0,,3,3,1,"[""CHEMBL3352420""]",2014,LITERATURE,0,一致（pActivity 极差 0.25，3 倍以内）,中,仅 1 篇文献支撑
CHEMBL3338158,,Small molecule,,CNC(=O)Nc1ncc(SC2CCN(S(C)(=O)=O)CC2)cc1Oc1cccnc1C,QEBDWFSFDGBWIT-UHFFFAOYSA-N,2,EC50:2,195.0,221.5,248.0,6.71,6.66,6.61,0.1,0,,0,2,1,"[{""assay"": ""CHEMBL3384773"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 195.0, ""pactivity"": 6.71, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL3384774"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 248.0, ""pactivity"": 6.61, ""doc"": ""CHEMBL3352420"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,1,"[{""assay"": ""CHEMBL3384775"", ""type"": ""Vmax"", ""value"": 54, ""units"": ""%""}]",0,,3,3,1,"[""CHEMBL3352420""]",2014,LITERATURE,0,一致（pActivity 极差 0.1，3 倍以内）,中,仅 1 篇文献支撑
CHEMBL3352877,,Small molecule,,CCn1nc(COC)cc1Oc1cc(CC2CCOCC2)cnc1NC(=O)NC,KFKCBULZNJTIAH-UHFFFAOYSA-N,1,EC50:1,820.0,820.0,820.0,6.09,6.09,6.09,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 820.0, ""pactivity"": 6.09, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.71, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358425,,Small molecule,,CCc1ncccc1Oc1cc(CC(C)C)cnc1NC(=O)NC,BALRZLCXFDPYFL-UHFFFAOYSA-N,1,EC50:1,120.0,120.0,120.0,6.92,6.92,6.92,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 120.0, ""pactivity"": 6.92, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.82, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358426,,Small molecule,,CCOCCc1cnc(NC(=O)NC)c(Oc2cccnc2CC)c1,AKSDQOQLGVSUMM-UHFFFAOYSA-N,1,EC50:1,590.0,590.0,590.0,6.23,6.23,6.23,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 590.0, ""pactivity"": 6.23, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.7, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358427,,Small molecule,,CCc1ncccc1Oc1cc(CCCOC)cnc1NC(=O)NC,RBKTXKCXSZTHRB-UHFFFAOYSA-N,1,EC50:1,440.0,440.0,440.0,6.36,6.36,6.36,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 440.0, ""pactivity"": 6.36, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.78, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358428,,Small molecule,,CCc1ncccc1Oc1cc(CCCCOC)cnc1NC(=O)NC,LSXSKCCBGGKZIS-UHFFFAOYSA-N,1,EC50:1,110.0,110.0,110.0,6.96,6.96,6.96,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 110.0, ""pactivity"": 6.96, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.74, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358429,,Small molecule,,CCc1ncccc1Oc1cc(CCO)cnc1NC(=O)NC,SPICMKUIWMSNAR-UHFFFAOYSA-N,1,EC50:1,1590.0,1590.0,1590.0,5.8,5.8,5.8,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 1590.0, ""pactivity"": 5.8, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL3358430,,Small molecule,,CCc1ncccc1Oc1cc(CCCCO)cnc1NC(=O)NC,MNHUBGMIJUGXJF-UHFFFAOYSA-N,1,EC50:1,350.0,350.0,350.0,6.46,6.46,6.46,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 350.0, ""pactivity"": 6.46, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.86, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358431,,Small molecule,,CCc1ncccc1Oc1cc(CCCC(C)(C)O)cnc1NC(=O)NC,UKIPUFLXFPRFNY-UHFFFAOYSA-N,1,EC50:1,110.0,110.0,110.0,6.96,6.96,6.96,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 110.0, ""pactivity"": 6.96, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.73, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358432,,Small molecule,,CCc1ncccc1Oc1cc(CC2CCCCC2)cnc1NC(=O)NC,LDRZWXMZIPLJON-UHFFFAOYSA-N,1,EC50:1,14.0,14.0,14.0,7.85,7.85,7.85,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 14.0, ""pactivity"": 7.85, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.73, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358433,,Small molecule,,CCc1ncccc1Oc1cc(CC2CCOCC2)cnc1NC(=O)NC,QTWXFBQCCJRZJD-UHFFFAOYSA-N,1,EC50:1,290.0,290.0,290.0,6.54,6.54,6.54,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 290.0, ""pactivity"": 6.54, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.75, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358434,,Small molecule,,CCn1nccc1Oc1cc(CCCCOC)cnc1NC(=O)NC,FWITYVKBJMMBMI-UHFFFAOYSA-N,1,EC50:1,460.0,460.0,460.0,6.34,6.34,6.34,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 460.0, ""pactivity"": 6.34, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.83, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358435,,Small molecule,,CCn1nccc1Oc1cc(CCCC(C)(C)O)cnc1NC(=O)NC,ZHXUVGIMXPJNIU-UHFFFAOYSA-N,1,EC50:1,370.0,370.0,370.0,6.43,6.43,6.43,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 370.0, ""pactivity"": 6.43, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.75, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358436,,Small molecule,,CCn1nccc1Oc1cc(CC2CCOCC2)cnc1NC(=O)NC,NLQRZZOZBUYIOK-UHFFFAOYSA-N,1,EC50:1,350.0,350.0,350.0,6.46,6.46,6.46,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 350.0, ""pactivity"": 6.46, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.8, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358437,,Small molecule,,CCn1nccc1Oc1cc(C(O)C2CCOCC2)cnc1NC(=O)NC,PWILAOBHMITSNB-UHFFFAOYSA-N,1,EC50:1,16800.0,16800.0,16800.0,4.78,4.78,4.78,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 16800.0, ""pactivity"": 4.78, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.82, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358438,,Small molecule,,CCn1nccc1Oc1cc(CN2CCOCC2)cnc1NC(=O)NC,FBHHXGVYPKMYLE-UHFFFAOYSA-N,1,EC50:1,7980.0,7980.0,7980.0,5.1,5.1,5.1,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 7980.0, ""pactivity"": 5.1, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.78, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358439,,Small molecule,,CCn1nccc1Oc1cc(C[C@H]2CCO[C@H](COC)C2)cnc1NC(=O)NC,QXNHYYXUTCYDNJ-ZBFHGGJFSA-N,1,EC50:1,490.0,490.0,490.0,6.31,6.31,6.31,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 490.0, ""pactivity"": 6.31, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.76, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
CHEMBL3358440,,Small molecule,,CCn1nccc1Oc1cc(C[C@@H]2CCO[C@@H](COC)C2)cnc1NC(=O)NC,QXNHYYXUTCYDNJ-GOEBONIOSA-N,1,EC50:1,350.0,350.0,350.0,6.46,6.46,6.46,,0,,0,1,1,"[{""assay"": ""CHEMBL3377918"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 350.0, ""pactivity"": 6.46, ""doc"": ""CHEMBL3351938"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,1,"[{""assay"": ""CHEMBL3377920"", ""type"": ""Ratio"", ""value"": 0.78, ""units"": null, ""reason"": ""Ratio 为自由文本指标（无官方标准化规则），assay 描述未命中提升门槛，不跨实验汇总""}]",2,2,1,"[""CHEMBL3351938""]",2014,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,中,仅 1 篇文献支撑；1 条指标未归类（见 unclassified_records）
