molecule_chembl_id,molecule_pref_name,max_phase,first_approval,molecule_type,structure_type,source,activity_evidence,curated_direction,curated_mechanism,found_by_drug_annotation,parent_chembl_id,dedup_group,is_dedup_representative,is_salt,priority,potency_band,pactivity_median,potency_nm_min,direction,canonical_smiles,standard_inchi_key,mw_freebase,full_mwt,alogp,hba,hbd,psa,rtb,num_ro5_violations,aromatic_rings,heavy_atoms,qed_weighted,full_molformula,n_structural_alerts,structural_alert_sets,lle_max,murcko_scaffold,scaffold_cluster_size,is_scaffold_representative,is_positive_control,control_name
CHEMBL1164577,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1164577,CHEMBL1164577,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.48,330.0,activation,CC(C)c1csc(NC(=O)[C@H](CC2CCOCC2)c2ccc(S(C)(=O)=O)cc2)n1,NSHNTEGAQYQHAG-GOSISDBHSA-N,436.6,436.6,4.21,6,1,85.36,7,0,2,29,0.7,C21H28N2O4S2,0,,2.27,O=C(Nc1nccs1)C(CC1CCOCC1)c1ccccc1,11,FALSE,FALSE,
CHEMBL1783752,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1783752,CHEMBL1783752,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.48,330.0,activation_by_potency,CC(C)S(=O)(=O)c1ccn([C@@H](CC2CCCC2)C(=O)Nc2ccc(C(F)(F)F)cn2)c(=O)c1,HCUPYDBBLCRYPK-SFHVURJKSA-N,485.53,485.53,4.2,6,1,98.13,7,0,2,33,0.63,C22H26F3N3O4S,0,,2.28,O=C(Nc1ccccn1)C(CC1CCCC1)n1ccccc1=O,11,FALSE,FALSE,
CHEMBL3218722,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3218722,CHEMBL3218722,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.48,330.0,activation,CCOC(=O)Cn1cc(-c2cnc(NC(=O)C(CC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)nn1,JMCSBIXETQDXJH-UHFFFAOYSA-N,573.7,573.7,3.44,11,1,142.37,11,2,3,39,0.34,C26H31N5O6S2,1,"[""MLSMR""]",3.04,O=C(Nc1ncc(-c2c[nH]nn2)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,10,FALSE,FALSE,
CHEMBL4207808,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4207808,CHEMBL4207808,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.48,330.0,activation,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)c(F)c2)cc(C(=O)Nc2nc3c(s2)CN(C(=O)OC(C)(C)C)CC3)c1,CSESJNVNLCLDGP-IBGZPJMESA-N,640.73,640.73,5.88,9,1,119.53,9,2,3,45,0.31,C32H37FN4O7S,0,,0.6,O=C(Nc1nc2c(s1)CNCC2)c1cccc(Oc2ccc(C(=O)N3CCC3)cc2)c1,11,FALSE,FALSE,
CHEMBL3338059,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3338059,CHEMBL3338059,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.475,203.0,activation_by_potency,CCNC(=O)Nc1ncc(Sc2ccccn2)cc1Oc1cccnc1CC,JRYJOYINDXAPDH-UHFFFAOYSA-N,395.49,395.49,4.52,6,2,89.03,7,0,3,28,0.61,C20H21N5O2S,0,,2.17,c1ccc(Sc2cncc(Oc3cccnc3)c2)nc1,9,FALSE,FALSE,
CHEMBL2204656,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2204656,CHEMBL2204656,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.47,340.0,activation_by_potency,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N4CCC4)c(F)c3)c3cn(C)nc3c2)cn1,UPZVKDRGBJLNEM-UHFFFAOYSA-N,461.46,461.46,3.1,8,1,115.13,5,0,4,34,0.49,C23H20FN7O3,0,,3.37,O=C(Nc1cnccn1)c1cc(Oc2ccc(C(=O)N3CCC3)nc2)c2c[nH]nc2c1,2,FALSE,FALSE,
CHEMBL3764930,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3764930,CHEMBL3764930,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.47,342.0,activation,COc1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1Cl,RTCKQHHNBFDKIY-UHFFFAOYSA-N,354.88,354.88,5.94,2,1,37.91,5,1,3,25,0.62,C21H23ClN2O,0,,0.53,c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1,26,FALSE,FALSE,
CHEMBL489711,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL489711,CHEMBL489711,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.47,180.0,activation,Cc1nsc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,AZMDKDLMECFFMX-UHFFFAOYSA-N,347.43,347.43,1.96,9,2,111.61,4,0,3,23,0.69,C13H13N7OS2,1,"[""Dundee""]",4.78,O=C(Nc1ncns1)c1cccc(Sc2nnc[nH]2)c1,2,FALSE,FALSE,
CHEMBL559975,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL559975,CHEMBL559975,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.465,240.0,activation_by_potency,CS(=O)(=O)c1ccc(Oc2cc(OC3CCCC3)cc(C(=O)Nc3nccs3)c2)cc1,IPUJCEBFTDHXQV-UHFFFAOYSA-N,458.56,458.56,4.91,7,1,94.59,7,0,3,31,0.54,C22H22N2O5S2,0,,1.71,O=C(Nc1nccs1)c1cc(Oc2ccccc2)cc(OC2CCCC2)c1,5,FALSE,FALSE,
CHEMBL3218720,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3218720,CHEMBL3218720,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.46,350.0,activation,CCOC(=O)CCn1cc(-c2cnc(NC(=O)C(CC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)nn1,LNAURVYLZBFRGI-UHFFFAOYSA-N,587.72,587.72,3.83,11,1,142.37,12,2,3,40,0.31,C27H33N5O6S2,1,"[""MLSMR""]",2.63,O=C(Nc1ncc(-c2c[nH]nn2)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,10,FALSE,FALSE,
CHEMBL3358430,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3358430,CHEMBL3358430,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.46,350.0,activation_by_potency,CCc1ncccc1Oc1cc(CCCCO)cnc1NC(=O)NC,MNHUBGMIJUGXJF-UHFFFAOYSA-N,344.42,344.42,2.9,5,3,96.37,8,0,2,25,0.64,C18H24N4O3,1,"[""Dundee""]",3.56,c1cncc(Oc2cccnc2)c1,9,FALSE,FALSE,
CHEMBL3358440,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3358440,CHEMBL3358440,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.46,350.0,activation_by_potency,CCn1nccc1Oc1cc(C[C@@H]2CCO[C@@H](COC)C2)cnc1NC(=O)NC,QXNHYYXUTCYDNJ-GOEBONIOSA-N,403.48,403.48,2.83,7,2,99.53,8,0,2,29,0.7,C20H29N5O4,0,,3.63,c1cc(Oc2cncc(CC3CCOCC3)c2)[nH]n1,6,FALSE,FALSE,
CHEMBL1164315,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1164315,CHEMBL1164315,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.45,355.0,activation,CC(C)Cc1csc(NC(=O)C(CC2CCOCC2)c2ccc(S(C)(=O)=O)cc2)n1,IIGHLCWXWNSZSO-UHFFFAOYSA-N,450.63,450.63,4.28,6,1,85.36,8,0,2,30,0.65,C22H30N2O4S2,0,,2.17,O=C(Nc1nccs1)C(CC1CCOCC1)c1ccccc1,11,FALSE,FALSE,
CHEMBL2430854,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2430854,CHEMBL2430854,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.45,356.0,activation_by_potency,CC(C)Cc1csc(Nc2ncc(Br)cc2OCc2ccccc2)n1,AZHQCRYKKFEFTI-UHFFFAOYSA-N,418.36,418.36,5.82,5,1,47.04,7,1,3,25,0.53,C19H20BrN3OS,0,,0.63,c1ccc(COc2cccnc2Nc2nccs2)cc1,9,FALSE,FALSE,
CHEMBL3933809,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3933809,CHEMBL3933809,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.42,380.0,activation_by_potency,Cc1cc(Oc2cnc(NC(=O)C(O[C@@H]3CCOC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)ccc1C(=O)O,VKFAKECKYCKINR-FKSKYRLFSA-N,558.63,558.63,4.36,9,2,141.12,10,1,3,38,0.37,C26H26N2O8S2,0,,2.06,O=C(Nc1ncc(Oc2ccccc2)s1)C(OC1CCOC1)c1ccc(S(=O)(=O)C2CC2)cc1,3,FALSE,FALSE,
CHEMBL3218490,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3218490,CHEMBL3218490,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.41,393.0,activation_by_potency,Cc1cc2c(Oc3cnc(C(=O)N4CC(C)C4)cn3)cc(C(=O)Nc3cnccn3)cc2o1,JTTWNMVIYAGYCK-UHFFFAOYSA-N,444.45,444.45,3.46,8,1,123.34,5,0,4,33,0.5,C23H20N6O4,0,,2.95,O=C(Nc1cnccn1)c1cc(Oc2cnc(C(=O)N3CCC3)cn2)c2ccoc2c1,5,FALSE,FALSE,
CHEMBL3218496,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3218496,CHEMBL3218496,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.41,391.0,activation_by_potency,Cc1cc2c(Oc3cnc(C(=O)N(C)C)cn3)cc(C(=O)Nc3cnccn3)cc2o1,DKTFXJGJQGFKCW-UHFFFAOYSA-N,418.41,418.41,3.07,8,1,123.34,5,0,4,31,0.52,C21H18N6O4,0,,3.34,O=C(Nc1cnccn1)c1cc(Oc2cnccn2)c2ccoc2c1,7,FALSE,FALSE,
CHEMBL2204655,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2204655,CHEMBL2204655,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.405,391.0,activation_by_potency,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)c(F)c3)c3cn(C)nc3c2)cn1,ZGSFQZZAENVCIS-UHFFFAOYSA-N,449.45,449.45,2.95,8,1,115.13,5,0,4,33,0.5,C22H20FN7O3,0,,3.46,O=C(Nc1cnccn1)c1cc(Oc2cccnc2)c2c[nH]nc2c1,2,FALSE,FALSE,
CHEMBL563231,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL563231,CHEMBL563231,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.405,200.0,activation_by_potency,CS(=O)(=O)c1ccc(Oc2cc(OCCO)cc(C(=O)Nc3nccs3)c2)cc1,BBEMQDVKHJMPAU-UHFFFAOYSA-N,434.5,434.5,2.96,8,2,114.82,8,0,3,29,0.56,C19H18N2O6S2,0,,3.74,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE,FALSE,
CHEMBL1778371,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1778371,CHEMBL1778371,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.4,400.0,activation_by_potency,COC[C@H](C)Oc1cc(Oc2cccc(N(C)C)c2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,HJUNGMOWPIALNY-INIZCTEOSA-N,465.51,465.51,4.3,7,2,110.22,10,0,3,34,0.46,C25H27N3O6,0,,2.1,O=C(Nc1ccccn1)c1cccc(Oc2ccccc2)c1,11,FALSE,FALSE,
CHEMBL194102,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL194102,CHEMBL194102,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.4,400.0,activation_by_potency,O=C(O)c1ccc(NC(=O)c2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)nc1,GDIONXWSZRJUGV-UHFFFAOYSA-N,454.48,454.48,5.19,5,2,97.75,9,1,4,34,0.36,C27H22N2O5,0,,1.21,O=C(Nc1ccccn1)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1,2,FALSE,FALSE,
CHEMBL2346888,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2346888,CHEMBL2346888,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.4,400.0,activation,O=C(Nc1ncc(Cl)s1)[C@H](CC1CCCCC1)n1cnc2cc(S(=O)(=O)C3CCCC3)ccc2c1=O,WGLFNEOQPYULNY-NRFANRHFSA-N,549.12,549.12,5.37,8,1,111.02,7,2,3,36,0.42,C25H29ClN4O4S2,0,,1.03,O=C(Nc1nccs1)C(CC1CCCCC1)n1cnc2cc(S(=O)(=O)C3CCCC3)ccc2c1=O,2,FALSE,FALSE,
CHEMBL3221493,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3221493,CHEMBL3221493,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.4,398.11,activation_by_potency,CC(C)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(Cl)cn1,IGMKPDHBVPGYNL-INIZCTEOSA-N,488.34,488.34,3.72,9,1,116.94,8,0,4,33,0.4,C21H19Cl2N7O3,1,"[""MLSMR""]",2.68,O=C(COc1ncnc2c1cnn2-c1ccccn1)Nc1ccccn1,21,FALSE,FALSE,
CHEMBL3221512,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3221512,CHEMBL3221512,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.4,398.11,activation_by_potency,C[C@H](CO)OC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(Cl)cn1,YIFBLFLYDFILGQ-WBMJQRKESA-N,504.33,504.33,2.7,10,2,137.17,9,1,4,34,0.35,C21H19Cl2N7O4,1,"[""MLSMR""]",3.7,O=C(COc1ncnc2c1cnn2-c1ccccn1)Nc1ccccn1,21,FALSE,FALSE,
CHEMBL5288114,,,,,MOL,activity,TRUE,,,,CHEMBL5288114,CHEMBL5288114,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.4,400.0,activation_by_potency,O=C(O)Cc1ccc(Oc2cnc(NC(=O)C(Oc3ccc(F)cc3F)c3ccc(S(=O)(=O)C4CC4)cc3)s2)cc1,VMWUVJZDDFSOFR-UHFFFAOYSA-N,600.62,600.62,5.54,8,2,131.89,11,2,4,41,0.23,C28H22F2N2O7S2,0,,0.86,O=C(Nc1ncc(Oc2ccccc2)s1)C(Oc1ccccc1)c1ccc(S(=O)(=O)C2CC2)cc1,6,FALSE,FALSE,
CHEMBL4471002,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4471002,CHEMBL4471002,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.39,120.0,activation_by_potency,CNC(=O)Nc1cc(Oc2ccc(C)nc2)c(-c2ccc(OCCO)nc2)cn1,OLNUGXYTYZWEJW-UHFFFAOYSA-N,395.42,395.42,2.76,7,3,118.49,7,0,3,29,0.56,C20H21N5O4,0,,4.16,c1cncc(Oc2ccncc2-c2cccnc2)c1,11,FALSE,FALSE,
CHEMBL4635087,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4635087,CHEMBL4635087,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.38,419.0,activation_by_potency,Cc1csc(Nc2ncccc2Oc2ccccc2)n1,VSZXWBUCYVJAHD-UHFFFAOYSA-N,283.36,283.36,4.38,5,1,47.04,4,0,3,20,0.77,C15H13N3OS,0,,2,c1ccc(Oc2cccnc2Nc2nccs2)cc1,4,FALSE,FALSE,
CHEMBL4645293,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4645293,CHEMBL4645293,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.38,420.0,activation_by_potency,O=C(Nc1nccs1)/C(=N/N1CCCC1)c1ccc(S(=O)(=O)C2CC2)cc1,IDPHEZLKJAWRMK-LTGZKZEYSA-N,404.52,404.52,2.52,7,1,91.73,6,0,2,27,0.75,C18H20N4O3S2,1,"[""Dundee""]",3.86,O=C(Nc1nccs1)C(=NN1CCCC1)c1ccc(S(=O)(=O)C2CC2)cc1,3,FALSE,FALSE,
CHEMBL4566968,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4566968,CHEMBL4566968,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.365,290.0,activation_by_potency,CNC(=O)Nc1cc(Oc2cnccc2C)c(-c2ccc(OCCO)nc2)cn1,XJJQINAUBRDFIN-UHFFFAOYSA-N,395.42,395.42,2.76,7,3,118.49,7,0,3,29,0.56,C20H21N5O4,0,,3.78,c1cncc(Oc2ccncc2-c2cccnc2)c1,11,FALSE,FALSE,
CHEMBL1783742,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1783742,CHEMBL1783742,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.36,440.0,activation_by_potency,Cc1ccc(NC(=O)[C@H](CC2CCCC2)n2cc(C)c(S(C)(=O)=O)cc2=O)nc1,DRFVPMZKAXNPMO-KRWDZBQOSA-N,417.53,417.53,3.02,6,1,98.13,6,0,2,29,0.78,C21H27N3O4S,0,,3.34,O=C(Nc1ccccn1)C(CC1CCCC1)n1ccccc1=O,11,FALSE,FALSE,
CHEMBL2204652,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2204652,CHEMBL2204652,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.36,440.0,activation_by_potency,Cc1cnc(NC(=O)c2cc(Oc3ccc(S(=O)(=O)N(C)C)cc3)c3cn(C)nc3c2)cn1,SGUBSBUVTZJSEK-UHFFFAOYSA-N,466.52,466.52,2.97,8,1,119.31,6,0,4,33,0.46,C22H22N6O4S,1,"[""MLSMR""]",3.39,O=C(Nc1cnccn1)c1cc(Oc2ccccc2)c2c[nH]nc2c1,9,FALSE,FALSE,
CHEMBL3358427,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3358427,CHEMBL3358427,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.36,440.0,activation_by_potency,CCc1ncccc1Oc1cc(CCCOC)cnc1NC(=O)NC,RBKTXKCXSZTHRB-UHFFFAOYSA-N,344.42,344.42,3.16,5,2,85.37,8,0,2,25,0.72,C18H24N4O3,1,"[""Dundee""]",3.2,c1cncc(Oc2cccnc2)c1,9,FALSE,FALSE,
CHEMBL552311,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL552311,CHEMBL552311,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.36,250.0,activation_by_potency,CC(CO)Cc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,DHUKEKJJKQRFSO-UHFFFAOYSA-N,446.55,446.55,3.76,7,2,105.59,8,0,3,30,0.55,C21H22N2O5S2,0,,2.84,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE,FALSE,
CHEMBL560773,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL560773,CHEMBL560773,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.36,240.0,activation_by_potency,CS(=O)(=O)c1ccc(Oc2cc(OC(CO)C(F)(F)F)cc(C(=O)Nc3nccs3)c2)cc1,KCESFTVZCQIMPP-UHFFFAOYSA-N,502.49,502.49,3.89,8,2,114.82,8,1,3,33,0.48,C20H17F3N2O6S2,0,,2.73,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE,FALSE,
CHEMBL3218719,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3218719,CHEMBL3218719,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.35,450.0,activation,CCOC(=O)CCCn1cc(-c2cnc(NC(=O)C(CC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)nn1,JGDYMYUBVOQLSG-UHFFFAOYSA-N,601.75,601.75,4.22,11,1,142.37,13,2,3,41,0.28,C28H35N5O6S2,2,"[""MLSMR""]",2.13,O=C(Nc1ncc(-c2c[nH]nn2)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,10,FALSE,FALSE,
CHEMBL2165627,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2165627,CHEMBL2165627,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.34,456.0,activation_by_potency,O=C(O)C(=O)Nc1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,UIPQUPAUXQPGNS-ZDUSSCGKSA-N,439.39,439.39,3.08,6,3,126.21,6,0,2,31,0.59,C19H20F3N5O4,3,"[""BMS"", ""Dundee"", ""MLSMR""]",3.26,O=C(Nc1ccccn1)C(CC1CCCC1)n1ccnc1,8,FALSE,FALSE,
CHEMBL3358434,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3358434,CHEMBL3358434,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.34,460.0,activation_by_potency,CCn1nccc1Oc1cc(CCCCOC)cnc1NC(=O)NC,FWITYVKBJMMBMI-UHFFFAOYSA-N,347.42,347.42,2.81,6,2,90.3,9,0,2,25,0.68,C17H25N5O3,2,"[""Dundee"", ""MLSMR""]",3.53,c1cncc(Oc2ccn[nH]2)c1,2,FALSE,FALSE,
CHEMBL3235157,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3235157,CHEMBL3235157,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.33,463.0,activation_by_potency,Cc1cccnc1-c1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc(CNC(C)C)cs2)c1,QSZQGDHXEWWXQQ-UHFFFAOYSA-N,536.68,536.68,5.46,8,2,110.28,9,2,4,37,0.29,C27H28N4O4S2,0,,0.87,O=C(Nc1nccs1)c1cc(Oc2ccccc2)cc(-c2ccccn2)c1,11,FALSE,FALSE,
CHEMBL4440209,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4440209,CHEMBL4440209,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.325,310.0,activation_by_potency,CNC(=O)Nc1cc(Oc2cccnc2C)c(-c2ccc(OCCO)nc2)cn1,LDKLCKNGZBNRNG-UHFFFAOYSA-N,395.42,395.42,2.76,7,3,118.49,7,0,3,29,0.56,C20H21N5O4,0,,3.75,c1cncc(Oc2ccncc2-c2cccnc2)c1,11,FALSE,FALSE,
CHEMBL1783741,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1783741,CHEMBL1783741,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.32,480.0,activation_by_potency,Cc1ccc(NC(=O)[C@H](CC2CCCC2)n2cc(Cl)c(S(C)(=O)=O)cc2=O)nc1,VTOVFAJFDHFMSW-INIZCTEOSA-N,437.95,437.95,3.37,6,1,98.13,6,0,2,29,0.75,C20H24ClN3O4S,0,,2.95,O=C(Nc1ccccn1)C(CC1CCCC1)n1ccccc1=O,11,FALSE,FALSE,
CHEMBL3903108,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3903108,CHEMBL3903108,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.32,480.0,activation_by_potency,O=C(O)c1cc(Oc2cnc(NC(=O)C(OC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)ccc1Cl,CGZJDKGLZVFVIQ-UHFFFAOYSA-N,593.08,593.08,5.1,9,2,141.12,10,2,3,39,0.33,C26H25ClN2O8S2,0,,1.22,O=C(Nc1ncc(Oc2ccccc2)s1)C(OC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,11,FALSE,FALSE,
CHEMBL4641920,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4641920,CHEMBL4641920,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.32,70.0,activation_by_potency,CS(=O)(=O)N1CCC(c2nsc(Nc3ncc(Sc4ccccn4)cc3Oc3ccccc3)n2)CC1,CTCWRWPQHBJTGS-UHFFFAOYSA-N,540.7,540.7,5.15,10,1,110.2,8,2,4,36,0.32,C24H24N6O3S3,1,"[""MLSMR""]",2,c1ccc(Oc2cc(Sc3ccccn3)cnc2Nc2nc(C3CCNCC3)ns2)cc1,8,FALSE,FALSE,
CHEMBL575278,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL575278,CHEMBL575278,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.32,150.0,activation,Cn1ccc(Nc2ncnc3ccc(Oc4ncccc4CO)cc23)n1,UVCGNRRZRNVRSI-UHFFFAOYSA-N,348.37,348.37,2.79,8,2,97.98,5,0,4,26,0.57,C18H16N6O2,0,,4.03,c1ccc(Oc2ccc3ncnc(Nc4cc[nH]n4)c3c2)nc1,6,FALSE,FALSE,
CHEMBL2023439,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2023439,CHEMBL2023439,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.31,491.0,activation,COC1CCN(S(=O)(=O)c2ccc(Oc3cc(OCC=C(C)C)cc(C(=O)Nc4ccn(C)n4)c3)cc2)CC1,HKVWZJIDORPBSW-UHFFFAOYSA-N,554.67,554.67,4.61,8,1,111.99,10,1,3,39,0.36,C28H34N4O6S,2,"[""Dundee"", ""MLSMR""]",1.7,O=C(Nc1cc[nH]n1)c1cccc(Oc2ccc(S(=O)(=O)N3CCCCC3)cc2)c1,2,FALSE,FALSE,
CHEMBL3358439,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3358439,CHEMBL3358439,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.31,490.0,activation_by_potency,CCn1nccc1Oc1cc(C[C@H]2CCO[C@H](COC)C2)cnc1NC(=O)NC,QXNHYYXUTCYDNJ-ZBFHGGJFSA-N,403.48,403.48,2.83,7,2,99.53,8,0,2,29,0.7,C20H29N5O4,0,,3.48,c1cc(Oc2cncc(CC3CCOCC3)c2)[nH]n1,6,FALSE,FALSE,
CHEMBL1783737,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1783737,CHEMBL1783737,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.3,500.0,activation_by_potency,CCS(=O)(=O)c1ccn([C@@H](CC2CCCC2)C(=O)Nc2ccc(C)cn2)c(=O)c1,FUBDZUFNVMAUNX-SFHVURJKSA-N,417.53,417.53,3.11,6,1,98.13,7,0,2,29,0.75,C21H27N3O4S,0,,3.19,O=C(Nc1ccccn1)C(CC1CCCC1)n1ccccc1=O,11,FALSE,FALSE,
CHEMBL2346755,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2346755,CHEMBL2346755,TRUE,FALSE,P4,6.0–6.5（0.32–1 µM）,6.3,500.0,activation,Cc1cc(S(=O)(=O)C2CCCC2)cc(=O)n1[C@@H](CC1CCCCO1)C(=O)Nc1ncc(F)s1,PANUZABGCYBSRN-PKHIMPSTSA-N,497.61,497.61,3.61,8,1,107.36,7,0,2,33,0.63,C22H28FN3O5S2,0,,2.69,O=C(Nc1nccs1)C(CC1CCCCO1)n1ccc(S(=O)(=O)C2CCCC2)cc1=O,3,FALSE,FALSE,
